ID,Stop_0,Cnt_0,Stop_1,Cnt_1 
109485,UWM Golda Meir Library (Lib),27,Cambridge Commons (CC-S),31 
102359,UWM Golda Meir Library (Lib),16,Cambridge Commons (CC-S),25 
98662,UWM Golda Meir Library (Lib),24,Cambridge Commons (CC-S),35 
42685,UWM Union (Union),10,Capitol and Humboldt Park and Ride (C/H),12 
109149,UWM Union (Union),12,Capitol and Humboldt Park and Ride (C/H),13 
84532,UWM Union (Union),12,Capitol and Humboldt Park and Ride (C/H),12 
40400,UWM Union (Union),16,Capitol and Humboldt Park and Ride (C/H),14 
90130,UWM Golda Meir Library (Lib),10,Kenilworth Square Apartments (KNW),9 
98896,UWM Golda Meir Library (Lib),19,RiverView Residence Hall (RVW),21 
104934,UWM Golda Meir Library (Lib),16,Cambridge Commons (CC-S),19 
105454,UWM Golda Meir Library (Lib),28,RiverView Residence Hall (RVW),17 
99550,UWM Golda Meir Library (Lib),13,Cambridge Commons (CC-S),15 
102071,UWM Golda Meir Library (Lib),18,Cambridge Commons (CC-S),24 
103461,UWM Golda Meir Library (Lib),11,RiverView Residence Hall (RVW),23 
107570,Sandburg Residence Hall (Sand),24,Capitol and Humboldt Park and Ride (C/H),21 
38229,UWM Union (Union),11,Capitol and Humboldt Park and Ride (C/H),11 
104239,UWM Golda Meir Library (Lib),11,Kenilworth Square Apartments (KNW),13 
88344,Cunningham Hall (Cunn),10,Cambridge Commons (CC-S),13 
105685,UWM Golda Meir Library (Lib),14,Cambridge Commons (CC-S),29 
103790,UWM Golda Meir Library (Lib),3,RiverView Residence Hall (RVW),9 
100858,UWM Golda Meir Library (Lib),10,Kenilworth Square Apartments (KNW),9 
98634,UWM Union (Union),16,Capitol and Humboldt Park and Ride (C/H),23 
108027,UWM Golda Meir Library (Lib),13,Cambridge Commons (CC-S),23 
109636,UWM Golda Meir Library (Lib),17,RiverView Residence Hall (RVW),18 
92019,UWM Union (Union),16,Capitol and Humboldt Park and Ride (C/H),18 
43511,UWM Union (Union),11,Capitol and Humboldt Park and Ride (C/H),12 
97760,UWM Golda Meir Library (Lib),27,Cambridge Commons (CC-S),34 
99206,UWM Golda Meir Library (Lib),25,RiverView Residence Hall (RVW),40 
93436,UWM Union (Union),20,Capitol and Humboldt Park and Ride (C/H),17 
104835,UWM Union (Union),9,Capitol and Humboldt Park and Ride (C/H),15 
101003,UWM Golda Meir Library (Lib),19,RiverView Residence Hall (RVW),28 
107060,Sandburg Residence Hall (Sand),24,Capitol and Humboldt Park and Ride (C/H),21 
105801,Cunningham Hall (Cunn),20,RiverView Residence Hall (RVW),32 
108539,UWM Golda Meir Library (Lib),38,Cambridge Commons (CC-S),38 
93731,UWM Union (Union),13,Capitol and Humboldt Park and Ride (C/H),19 
104224,UWM Golda Meir Library (Lib),22,Cambridge Commons (CC-S),23 
106625,Cunningham Hall (Cunn),14,Cambridge Commons (CC-S),22 
98889,UWM Golda Meir Library (Lib),11,Cambridge Commons (CC-S),21 
101067,Cunningham Hall (Cunn),17,Cambridge Commons (CC-S),27 
103418,UWM Golda Meir Library (Lib),8,Kenilworth Square Apartments (KNW),8 
104542,UWM Golda Meir Library (Lib),27,Cambridge Commons (CC-S),24 
101243,UWM Union (Union),15,Capitol and Humboldt Park and Ride (C/H),13 
89578,UWM Union (Union),16,Capitol and Humboldt Park and Ride (C/H),13 
99556,UWM Golda Meir Library (Lib),31,RiverView Residence Hall (RVW),26 
107285,UWM Golda Meir Library (Lib),5,Cambridge Commons (CC-S),4 
105683,Sandburg Residence Hall (Sand),22,Cambridge Commons (CC-S),24 
67809,UWM Union (Union),14,Capitol and Humboldt Park and Ride (C/H),15 
108191,UWM Union (Union),17,Capitol and Humboldt Park and Ride (C/H),18 
107464,Sandburg Residence Hall (Sand),15,Capitol and Humboldt Park and Ride (C/H),10 
101174,UWM Golda Meir Library (Lib),9,Cambridge Commons (CC-S),13 
13742,UWM Union (Union),13,Capitol and Humboldt Park and Ride (C/H),14 
108335,Sandburg Residence Hall (Sand),5,Capitol and Humboldt Park and Ride (C/H),11 
105672,UWM Golda Meir Library (Lib),5,Kenilworth Square Apartments (KNW),7 
86716,UWM Union (Union),17,Capitol and Humboldt Park and Ride (C/H),23 
101974,Sandburg Residence Hall (Sand),10,RiverView Residence Hall (RVW),15 
17526,UWM Union (Union),10,Capitol and Humboldt Park and Ride (C/H),10 
27627,UWM Union (Union),26,Capitol and Humboldt Park and Ride (C/H),14 
109289,Sandburg Residence Hall (Sand),4,Cambridge Commons (CC-S),24 
102958,UWM Golda Meir Library (Lib),13,Kenilworth Square Apartments (KNW),14 
99139,Cunningham Hall (Cunn),18,Cambridge Commons (CC-S),23 
97782,Cunningham Hall (Cunn),10,Cambridge Commons (CC-S),24 
106947,UWM Union (Union),11,Capitol and Humboldt Park and Ride (C/H),13 
98150,UWM Golda Meir Library (Lib),9,Kenilworth Square Apartments (KNW),20 
107236,UWM Golda Meir Library (Lib),21,Cambridge Commons (CC-S),33 
76510,UWM Golda Meir Library (Lib),5,Cambridge Commons (CC-S),16 
106258,UWM Golda Meir Library (Lib),24,RiverView Residence Hall (RVW),21 
109139,Sandburg Residence Hall (Sand),5,Kenilworth Square Apartments (KNW),11 
104267,UWM Golda Meir Library (Lib),17,RiverView Residence Hall (RVW),27 
89243,UWM Union (Union),17,Capitol and Humboldt Park and Ride (C/H),15 
40188,UWM Golda Meir Library (Lib),10,Kenilworth Square Apartments (KNW),12 
41605,UWM Union (Union),7,Capitol and Humboldt Park and Ride (C/H),10 
101605,UWM Union (Union),18,Capitol and Humboldt Park and Ride (C/H),22 
106097,UWM Union (Union),9,Capitol and Humboldt Park and Ride (C/H),9 
79768,Sandburg Residence Hall (Sand),11,Capitol and Humboldt Park and Ride (C/H),10 
109704,UWM Union (Union),14,Capitol and Humboldt Park and Ride (C/H),15 
100313,UWM Union (Union),8,Capitol and Humboldt Park and Ride (C/H),16 
89862,UWM Union (Union),13,Capitol and Humboldt Park and Ride (C/H),13 
95481,UWM Union (Union),12,Capitol and Humboldt Park and Ride (C/H),11 
106238,UWM Union (Union),11,Capitol and Humboldt Park and Ride (C/H),10 
107051,UWM Union (Union),11,Capitol and Humboldt Park and Ride (C/H),7 
109497,Sandburg Residence Hall (Sand),16,Capitol and Humboldt Park and Ride (C/H),17 
105786,UWM Golda Meir Library (Lib),32,Cambridge Commons (CC-S),29 
42682,UWM Union (Union),11,Capitol and Humboldt Park and Ride (C/H),10 
100096,UWM Golda Meir Library (Lib),14,Cambridge Commons (CC-S),27 
104842,UWM Golda Meir Library (Lib),18,Cambridge Commons (CC-S),28 
90228,UWM Golda Meir Library (Lib),15,Kenilworth Square Apartments (KNW),18 
43291,UWM Golda Meir Library (Lib),2,Kenilworth Square Apartments (KNW),6 
99649,UWM Golda Meir Library (Lib),14,RiverView Residence Hall (RVW),15 
75145,Sandburg Residence Hall (Sand),10,Capitol and Humboldt Park and Ride (C/H),6 
104802,UWM Union (Union),8,Capitol and Humboldt Park and Ride (C/H),20 
98939,Cunningham Hall (Cunn),9,Cambridge Commons (CC-S),19 
109568,UWM Golda Meir Library (Lib),24,RiverView Residence Hall (RVW),21 
109757,UWM Golda Meir Library (Lib),28,Cambridge Commons (CC-S),31 
38227,UWM Union (Union),9,Capitol and Humboldt Park and Ride (C/H),13 
39398,Sandburg Residence Hall (Sand),12,Capitol and Humboldt Park and Ride (C/H),11 
85469,Cunningham Hall (Cunn),3,Cambridge Commons (CC-S),12 
108430,UWM Golda Meir Library (Lib),8,Kenilworth Square Apartments (KNW),49 
94749,UWM Golda Meir Library (Lib),18,Kenilworth Square Apartments (KNW),15 
104172,UWM Golda Meir Library (Lib),7,Kenilworth Square Apartments (KNW),11 
61512,UWM Union (Union),5,Capitol and Humboldt Park and Ride (C/H),8 
106327,UWM Golda Meir Library (Lib),6,Kenilworth Square Apartments (KNW),8 
39479,UWM Union (Union),9,Capitol and Humboldt Park and Ride (C/H),10 
106422,UWM Golda Meir Library (Lib),7,Cambridge Commons (CC-S),9 
43854,UWM Golda Meir Library (Lib),14,Kenilworth Square Apartments (KNW),20 
102374,Cunningham Hall (Cunn),2,RiverView Residence Hall (RVW),4 
105460,UWM Union (Union),11,Capitol and Humboldt Park and Ride (C/H),7 
104161,UWM Golda Meir Library (Lib),12,RiverView Residence Hall (RVW),28 
86029,UWM Union (Union),9,Capitol and Humboldt Park and Ride (C/H),8 
69489,Sandburg Residence Hall (Sand),5,Capitol and Humboldt Park and Ride (C/H),5 
73606,UWM Union (Union),7,Capitol and Humboldt Park and Ride (C/H),6 
106166,UWM Union (Union),10,Capitol and Humboldt Park and Ride (C/H),12 
106361,UWM Union (Union),6,Capitol and Humboldt Park and Ride (C/H),4 
100583,UWM Golda Meir Library (Lib),4,RiverView Residence Hall (RVW),4 
57121,Sandburg Residence Hall (Sand),4,Kenilworth Square Apartments (KNW),14 
28024,UWM Union (Union),3,Capitol and Humboldt Park and Ride (C/H),5 
87655,UWM Union (Union),9,Capitol and Humboldt Park and Ride (C/H),9 
99622,Sandburg Residence Hall (Sand),5,Cambridge Commons (CC-S),7 
95611,UWM Union (Union),9,Capitol and Humboldt Park and Ride (C/H),9 
74789,Sandburg Residence Hall (Sand),6,Capitol and Humboldt Park and Ride (C/H),5 
108974,Sandburg Residence Hall (Sand),1,Kenilworth Square Apartments (KNW),8 
38541,Sandburg Residence Hall (Sand),9,Capitol and Humboldt Park and Ride (C/H),10 
43313,UWM Union (Union),13,Capitol and Humboldt Park and Ride (C/H),5 
95685,UWM Golda Meir Library (Lib),5,Kenilworth Square Apartments (KNW),10 
104301,UWM Union (Union),7,Capitol and Humboldt Park and Ride (C/H),10 
84358,UWM Union (Union),5,Capitol and Humboldt Park and Ride (C/H),5 
105537,Sandburg Residence Hall (Sand),5,Capitol and Humboldt Park and Ride (C/H),5 
109423,UWM Union (Union),5,Capitol and Humboldt Park and Ride (C/H),3 
71948,UWM Union (Union),4,Capitol and Humboldt Park and Ride (C/H),4 
102594,UWM Golda Meir Library (Lib),9,RiverView Residence Hall (RVW),1 
106771,UWM Golda Meir Library (Lib),9,Cambridge Commons (CC-S),5 
73106,UWM Golda Meir Library (Lib),5,Kenilworth Square Apartments (KNW),6 
101460,UWM Golda Meir Library (Lib),2,Kenilworth Square Apartments (KNW),3 
74913,Sandburg Residence Hall (Sand),2,RiverView Residence Hall (RVW),3 
99645,UWM Golda Meir Library (Lib),6,RiverView Residence Hall (RVW),3 
101203,UWM Golda Meir Library (Lib),7,Kenilworth Square Apartments (KNW),5 
101115,Sandburg Residence Hall (Sand),2,Cambridge Commons (CC-S),4 
87248,Sandburg Residence Hall (Sand),3,Kenilworth Square Apartments (KNW),5 
107339,UWM Golda Meir Library (Lib),4,Kenilworth Square Apartments (KNW),2 
99186,UWM Golda Meir Library (Lib),2,Kenilworth Square Apartments (KNW),2 
41957,Sandburg Residence Hall (Sand),10,Capitol and Humboldt Park and Ride (C/H),4 
107845,Cunningham Hall (Cunn),1,Cambridge Commons - Northbound (CC-N),9 
93043,Sandburg Residence Hall (Sand),2,RiverView Residence Hall (RVW),3 
104638,UWM Union (Union),6,Capitol and Humboldt Park and Ride (C/H),5 
105678,UWM Golda Meir Library (Lib),4,Kenilworth Square Apartments (KNW),6 
97086,Sandburg Residence Hall (Sand),1,Kenilworth Square Apartments (KNW),9 
98228,Sandburg Residence Hall (Sand),6,Cambridge Commons (CC-S),5 
98858,Cunningham Hall (Cunn),15,Cambridge Commons (CC-S),20 
105659,Sandburg Residence Hall (Sand),4,Kenilworth Square Apartments (KNW),2 
103527,Sandburg Residence Hall (Sand),4,Kenilworth Square Apartments (KNW),2 
108150,Sandburg Residence Hall (Sand),2,Kenilworth Square Apartments (KNW),4 
101994,Sandburg Residence Hall (Sand),5,Kenilworth Square Apartments (KNW),2 
103880,Sandburg Residence Hall (Sand),3,Kenilworth Square Apartments (KNW),13 
106646,Sandburg Residence Hall (Sand),7,Cambridge Commons (CC-S),4 
104210,Sandburg Residence Hall (Sand),5,Cambridge Commons (CC-S),4 
45107,Non-Peak Hours UWM KIRC (KIRC-S),4,Kenilworth Square Apartments (KNW),13 
109682,UWM Golda Meir Library (Lib),8,Kenilworth Square Apartments (KNW),5 
59853,Cunningham Hall (Cunn),3,Kenilworth Square Apartments (KNW),6 
52507,UWM Golda Meir Library (Lib),3,Cambridge Commons (CC-S),2 
93218,Sandburg Residence Hall (Sand),2,Kenilworth Square Apartments (KNW),16 
101085,UWM Golda Meir Library (Lib),13,Cambridge Commons (CC-S),18 
17884,Sandburg Residence Hall (Sand),8,Capitol and Humboldt Park and Ride (C/H),7 
38374,UWM Union (Union),9,Capitol and Humboldt Park and Ride (C/H),13 
67457,Sandburg Residence Hall (Sand),2,Capitol and Humboldt Park and Ride (C/H),16 
99564,Cunningham Hall (Cunn),7,Cambridge Commons (CC-S),9 
102146,UWM Union (Union),7,Capitol and Humboldt Park and Ride (C/H),8 
100845,UWM Union (Union),5,Capitol and Humboldt Park and Ride (C/H),3 
93681,Sandburg Residence Hall (Sand),1,Kenilworth Square Apartments (KNW),9 
108520,UWM Golda Meir Library (Lib),15,Cambridge Commons (CC-S),21 
91936,Sandburg Residence Hall (Sand),3,Capitol and Humboldt Park and Ride (C/H),8 
88430,Sandburg Residence Hall (Sand),5,Capitol and Humboldt Park and Ride (C/H),11 
95862,UWM Union (Union),3,Capitol and Humboldt Park and Ride (C/H),6 
102495,Sandburg Residence Hall (Sand),2,Kenilworth Square Apartments (KNW),13 
80354,UWM Union (Union),3,Capitol and Humboldt Park and Ride (C/H),4 
93994,UWM Union (Union),3,Capitol and Humboldt Park and Ride (C/H),5 
106954,Sandburg Residence Hall (Sand),2,Kenilworth Square Apartments (KNW),19 
107654,UWM Union (Union),8,Capitol and Humboldt Park and Ride (C/H),9 
104524,UWM Golda Meir Library (Lib),6,Kenilworth Square Apartments (KNW),18 
103574,UWM Golda Meir Library (Lib),5,Kenilworth Square Apartments (KNW),2 
25816,UWM Union (Union),5,Capitol and Humboldt Park and Ride (C/H),5 
104094,Sandburg Residence Hall (Sand),8,RiverView Residence Hall (RVW),20 
103888,Cunningham Hall (Cunn),2,Kenilworth Square Apartments (KNW),19 
59087,UWM Union (Union),11,Capitol and Humboldt Park and Ride (C/H),15 
93676,Non-Peak Hours UWM KIRC (KIRC-S),1,Kenilworth Square Apartments (KNW),8 
50239,UWM Union (Union),6,Capitol and Humboldt Park and Ride (C/H),7 
109274,Sandburg Residence Hall (Sand),7,Capitol and Humboldt Park and Ride (C/H),6 
55338,UWM Union (Union),4,Kenilworth Square Apartments (KNW),1 
107617,UWM Union (Union),6,Capitol and Humboldt Park and Ride (C/H),11 
95244,Sandburg Residence Hall (Sand),7,Capitol and Humboldt Park and Ride (C/H),9 
37629,UWM Union (Union),16,Kenilworth Square Apartments (KNW),1 
71460,Sandburg Residence Hall (Sand),1,Cambridge Commons (CC-S),4 
18911,UWM Union (Union),5,Capitol and Humboldt Park and Ride (C/H),12 
42162,UWM Union (Union),10,Capitol and Humboldt Park and Ride (C/H),10 
101763,Sandburg Residence Hall (Sand),5,Kenilworth Square Apartments (KNW),4 
95699,UWM Union (Union),17,Capitol and Humboldt Park and Ride (C/H),19 
22639,UWM Union (Union),8,Capitol and Humboldt Park and Ride (C/H),10 
18822,UWM Union (Union),7,Capitol and Humboldt Park and Ride (C/H),5 
99045,UWM Golda Meir Library (Lib),7,RiverView Residence Hall (RVW),14 
103396,UWM Union (Union),8,Capitol and Humboldt Park and Ride (C/H),6 
39102,UWM Union (Union),11,Capitol and Humboldt Park and Ride (C/H),12 
96338,Non-Peak Hours UWM KIRC (KIRC-S),3,Capitol and Humboldt Park and Ride (C/H),6 
98094,Cunningham Hall (Cunn),2,Cambridge Commons (CC-S),4 
96314,Sandburg Residence Hall (Sand),4,RiverView Residence Hall (RVW),4 
108440,UWM Golda Meir Library (Lib),8,Cambridge Commons (CC-S),11 
86516,UWM Golda Meir Library (Lib),2,Cambridge Commons (CC-S),2 
86436,UWM Golda Meir Library (Lib),3,Kenilworth Square Apartments (KNW),2 
93565,UWM Golda Meir Library (Lib),3,Kenilworth Square Apartments (KNW),4 
59202,UWM Golda Meir Library (Lib),6,Kenilworth Square Apartments (KNW),11 
42656,Sandburg Residence Hall (Sand),4,Capitol and Humboldt Park and Ride (C/H),4 
109320,Cunningham Hall (Cunn),2,Kenilworth Square Apartments (KNW),3 
104295,Sandburg Residence Hall (Sand),8,RiverView Residence Hall (RVW),11 
100913,Sandburg Residence Hall (Sand),3,Cambridge Commons (CC-S),4 
98753,Sandburg Residence Hall (Sand),4,Cambridge Commons (CC-S),9 
96024,Sandburg Residence Hall (Sand),2,Cambridge Commons (CC-S),2 
98301,UWM Golda Meir Library (Lib),3,Kenilworth Square Apartments (KNW),6 
103940,Sandburg Residence Hall (Sand),8,Cambridge Commons (CC-S),6 
100278,Sandburg Residence Hall (Sand),3,Kenilworth Square Apartments (KNW),3 
103447,Sandburg Residence Hall (Sand),4,Kenilworth Square Apartments (KNW),4 
107055,Sandburg Residence Hall (Sand),3,Cambridge Commons (CC-S),7 
88161,UWM Golda Meir Library (Lib),3,Kenilworth Square Apartments (KNW),3 
107746,UWM Golda Meir Library (Lib),9,Kenilworth Square Apartments (KNW),11 
103957,Sandburg Residence Hall (Sand),1,Cambridge Commons (CC-S),6 
98369,Sandburg Residence Hall (Sand),4,Kenilworth Square Apartments (KNW),5 
108227,Sandburg Residence Hall (Sand),5,Kenilworth Square Apartments (KNW),5 
100987,Sandburg Residence Hall (Sand),4,Kenilworth Square Apartments (KNW),5 
103920,Non-Peak Hours UWM KIRC (KIRC-S),2,RiverView Residence Hall (RVW),3 
104288,UWM Golda Meir Library (Lib),4,Cambridge Commons (CC-S),4 
104154,Sandburg Residence Hall (Sand),2,Cambridge Commons (CC-S),2 
105812,Sandburg Residence Hall (Sand),3,Cambridge Commons (CC-S),8 
108058,Sandburg Residence Hall (Sand),2,Cambridge Commons - Northbound (CC-N),3 
104246,Sandburg Residence Hall (Sand),5,Kenilworth Square Apartments (KNW),5 
101771,Sandburg Residence Hall (Sand),3,Kenilworth Square Apartments (KNW),2 
108524,UWM Golda Meir Library (Lib),2,Kenilworth Square Apartments (KNW),5 
105675,Sandburg Residence Hall (Sand),3,Kenilworth Square Apartments (KNW),3 
102378,Sandburg Residence Hall (Sand),4,Cambridge Commons (CC-S),2 
98084,Sandburg Residence Hall (Sand),4,Cambridge Commons (CC-S),2 
99721,Sandburg Residence Hall (Sand),3,Cambridge Commons (CC-S),3 
96752,Sandburg Residence Hall (Sand),5,Kenilworth Square Apartments (KNW),1 
100854,UWM Golda Meir Library (Lib),5,RiverView Residence Hall (RVW),5 
109576,Sandburg Residence Hall (Sand),4,Cambridge Commons (CC-S),3 
101043,Non-Peak Hours UWM KIRC (KIRC-S),1,Kenilworth Square Apartments (KNW),3 
100181,UWM Golda Meir Library (Lib),3,Kenilworth Square Apartments (KNW),5 
100243,Sandburg Residence Hall (Sand),3,Cambridge Commons (CC-S),2 
106462,Sandburg Residence Hall (Sand),2,Kenilworth Square Apartments (KNW),3 
105428,Sandburg Residence Hall (Sand),8,RiverView Residence Hall (RVW),21 
109642,UWM Golda Meir Library (Lib),2,Kenilworth Square Apartments (KNW),4 
109585,UWM Golda Meir Library (Lib),2,Kenilworth Square Apartments (KNW),6 
100777,UWM Golda Meir Library (Lib),2,Kenilworth Square Apartments (KNW),6 
109644,Sandburg Residence Hall (Sand),8,Cambridge Commons (CC-S),4 
86386,Non-Peak Hours UWM KIRC (KIRC-S),1,Kenilworth Square Apartments (KNW),3 
105305,Sandburg Residence Hall (Sand),3,RiverView Residence Hall (RVW),5 
101188,Non-Peak Hours UWM KIRC (KIRC-S),2,Kenilworth Square Apartments (KNW),2 
108322,Sandburg Residence Hall (Sand),3,Cambridge Commons (CC-S),3 
101822,Sandburg Residence Hall (Sand),6,Kenilworth Square Apartments (KNW),4 
94570,UWM Union (Union),2,Kenilworth Square Apartments (KNW),13 
100273,Sandburg Residence Hall (Sand),2,Kenilworth Square Apartments (KNW),3 
100186,Sandburg Residence Hall (Sand),3,Kenilworth Square Apartments (KNW),5 
80288,UWM Golda Meir Library (Lib),6,Kenilworth Square Apartments (KNW),21 
98957,Sandburg Residence Hall (Sand),4,Kenilworth Square Apartments (KNW),2 
99188,Sandburg Residence Hall (Sand),3,Cambridge Commons (CC-S),4 
106742,Sandburg Residence Hall (Sand),2,RiverView Residence Hall (RVW),4 
91627,UWM Union (Union),3,Capitol and Humboldt Park and Ride (C/H),4 
91544,Sandburg Residence Hall (Sand),8,Capitol and Humboldt Park and Ride (C/H),4 
